//
///////////////////////////////////////////ЭKCТPACOЛНEЧНAЯ LA 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	0 0 0 			121 122 122 			255 255 255 			1 1 1 			5 5 5 			255 255 0 			5 0 0 			0.9		0.3		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			65 85 65 147			254 64 64 43			254 73 69 64			0	0	0	0.00		
// 6 AM
	0 0 0 			50 50 50 			255 255 255 			95 95 95 			101 101 101 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 64 64 64			254 64 64 64			0	0	0	0.00		
// 7 AM
	0 0 0 			180 180 180 			255 255 255 			1 1 1 			5 5 5 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 64 64 46			254 65 64 64			0	0	0	0.00		
// Midday
	8 2 4 			22 22 22 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 87 64 85			254 64 33 33			0	0	0	0.00		
// 7 PM
	7 9 2 			54 55 55 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 44 64 87			254 99 99 99			0	0	0	0.00		
// 8 PM
	0 0 0 			20 20 20 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 64 64 64			254 64 146 64			0	0	0	0.00		
// 10 PM
	0 0 0 			20 20 20 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.9		0.3		0.5			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 64 64 64			254 96 92 64			0	0	0	0.00		
//
///////////////////////////////////////////ДOП. ЦВEТA 2 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	0 0 0 			99 99 99 			255 255 255 			122 122 122 			124 124 124 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 85 192			254 61 61 61			254 64 64 64			0	0	0	0.00		
// 5 AM
	30 30 30 			20 20 20 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 64 64 64			254 64 73 80			0	0	0	0.00		
// 6 AM
	0 0 0 			20 20 20 			255 255 255 			124 124 124 			123 123 123 			255 255 0 			36 41 48 			0.9		0.9		0.9			200 100 0			78.0		50.0		0.9			30 20 0			3 3 3			85 85 65 192			254 18 18 18			254 64 64 64			0	0	0	0.00		
// 7 AM
	0 0 0 			133 133 133 			255 255 255 			255 255 255 			0 0 0 			0 0 0 			5 0 0 			0.9		0.9		0.9			200 0 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 64 64 64			254 64 64 64			0	0	0	0.00		
// Midday
	0 0 0 			0 0 0 			255 255 255 			255 255 255 			0 0 0 			0 0 0 			5 0 0 			0.9		0.9		0.9			200 0 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 44 44 44			254 33 64 64			234	0	0	0.00		
// 7 PM
	0 0 0 			20 20 20 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 64 64 64			254 64 146 64			0	0	0	0.00		
// 8 PM
	0 0 0 			50 50 50 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 64 64 64			254 64 64 64			0	0	0	0.00		
// 10 PM
	0 0 0 			190 180 180 			255 255 255 			1 1 1 			5 5 5 			255 255 0 			5 0 0 			0.9		0.9		0.9			200 100 0			400.0		100.0		0.9			30 20 0			3 3 3			85 85 65 192			254 64 64 64			254 64 64 40			0	0	0	0.00		
